GameID,GameType,HomeTeam,AwayTeam,Date
21369,Regular,Houston Rockets,Denver Nuggets,16-11-2013
21370,Regular,Minnesota Timberwolves,Boston Celtics,16-11-2013
21371,Regular,New Orleans Pelicans,Philadelphia 76ers,16-11-2013
21372,Regular,Milwaukee Bucks,Oklahoma City Thunder,16-11-2013
21373,Regular,Golden State Warriors,Utah Jazz,16-11-2013
21374,Regular,Los Angeles Clippers,Brooklyn Nets,16-11-2013
21375,Regular,Los Angeles Lakers,Detroit Pistons,17-11-2013
21376,Regular,Sacramento Kings,Memphis Grizzlies,17-11-2013
21377,Regular,Toronto Raptors,Portland Trail Blazers,17-11-2013
21378,Regular,Brooklyn Nets,Portland Trail Blazers,18-11-2013
21379,Regular,Chicago Bulls,Charlotte Bobcats,18-11-2013
21380,Regular,Oklahoma City Thunder,Denver Nuggets,18-11-2013
21381,Regular,Dallas Mavericks,Philadelphia 76ers,18-11-2013
21382,Regular,Utah Jazz,Golden State Warriors,18-11-2013
21383,Regular,Los Angeles Clippers,Memphis Grizzlies,18-11-2013
21384,Regular,Washington Wizards,Minnesota Timberwolves,19-11-2013
21385,Regular,Detroit Pistons,New York Knicks,19-11-2013
21386,Regular,Miami Heat,Atlanta Hawks,19-11-2013
21387,Regular,Houston Rockets,Boston Celtics,19-11-2013
21388,Regular,Sacramento Kings,Phoenix Suns,19-11-2013
21389,Regular,New Orleans Pelicans,Utah Jazz,20-11-2013
21390,Regular,San Antonio Spurs,Boston Celtics,20-11-2013
21391,Regular,Dallas Mavericks,Houston Rockets,20-11-2013
21392,Regular,Minnesota Timberwolves,Los Angeles Clippers,20-11-2013
21393,Regular,Phoenix Suns,Sacramento Kings,20-11-2013
21394,Regular,Milwaukee Bucks,Portland Trail Blazers,20-11-2013
21395,Regular,Golden State Warriors,Memphis Grizzlies,20-11-2013
21396,Regular,Philadelphia 76ers,Toronto Raptors,20-11-2013
21397,Regular,Orlando Magic,Miami Heat,20-11-2013
21398,Regular,New York Knicks,Indiana Pacers,20-11-2013
21399,Regular,Cleveland Cavaliers,Washington Wizards,20-11-2013
21400,Regular,Charlotte Bobcats,Brooklyn Nets,20-11-2013
21401,Regular,Atlanta Hawks,Detroit Pistons,20-11-2013
21402,Regular,Oklahoma City Thunder,Los Angeles Clippers,21-11-2013
21403,Regular,Denver Nuggets,Chicago Bulls,21-11-2013
21404,Regular,Minnesota Timberwolves,Brooklyn Nets,22-11-2013
21405,Regular,Los Angeles Lakers,Golden State Warriors,22-11-2013
21406,Regular,Portland Trail Blazers,Chicago Bulls,22-11-2013
21407,Regular,New Orleans Pelicans,Cleveland Cavaliers,22-11-2013
21408,Regular,Memphis Grizzlies,San Antonio Spurs,22-11-2013
21409,Regular,Dallas Mavericks,Utah Jazz,22-11-2013
21410,Regular,Boston Celtics,Indiana Pacers,22-11-2013
21411,Regular,Charlotte Bobcats,Phoenix Suns,22-11-2013
21412,Regular,Detroit Pistons,Atlanta Hawks,22-11-2013
21413,Regular,Toronto Raptors,Washington Wizards,22-11-2013
21414,Regular,Philadelphia 76ers,Milwaukee Bucks,22-11-2013
21415,Regular,Los Angeles Clippers,Sacramento Kings,23-11-2013
21416,Regular,Indiana Pacers,Philadelphia 76ers,23-11-2013
21417,Regular,Washington Wizards,New York Knicks,23-11-2013
21418,Regular,Atlanta Hawks,Boston Celtics,23-11-2013
21419,Regular,Miami Heat,Orlando Magic,23-11-2013
21420,Regular,Houston Rockets,Minnesota Timberwolves,23-11-2013
21421,Regular,Milwaukee Bucks,Charlotte Bobcats,23-11-2013
21422,Regular,San Antonio Spurs,Cleveland Cavaliers,23-11-2013
21423,Regular,Denver Nuggets,Dallas Mavericks,23-11-2013
21424,Regular,Golden State Warriors,Portland Trail Blazers,23-11-2013
21425,Regular,Los Angeles Lakers,Sacramento Kings,24-11-2013
21426,Regular,Oklahoma City Thunder,Utah Jazz,24-11-2013
21427,Regular,Orlando Magic,Phoenix Suns,24-11-2013
21428,Regular,Brooklyn Nets,Detroit Pistons,24-11-2013
21429,Regular,Los Angeles Clippers,Chicago Bulls,24-11-2013
21430,Regular,Dallas Mavericks,Denver Nuggets,25-11-2013
21431,Regular,Charlotte Bobcats,Boston Celtics,25-11-2013
21432,Regular,Indiana Pacers,Minnesota Timberwolves,25-11-2013
21433,Regular,Detroit Pistons,Milwaukee Bucks,25-11-2013
21434,Regular,Miami Heat,Phoenix Suns,25-11-2013
21435,Regular,Memphis Grizzlies,Houston Rockets,25-11-2013
21436,Regular,San Antonio Spurs,New Orleans Pelicans,25-11-2013
21437,Regular,Utah Jazz,Chicago Bulls,25-11-2013
21438,Regular,Portland Trail Blazers,New York Knicks,25-11-2013
21439,Regular,Atlanta Hawks,Orlando Magic,26-11-2013
21440,Regular,Washington Wizards,Los Angeles Lakers,26-11-2013
21441,Regular,New Orleans Pelicans,Golden State Warriors,26-11-2013
21442,Regular,Toronto Raptors,Brooklyn Nets,26-11-2013
21443,Regular,Oklahoma City Thunder,San Antonio Spurs,27-11-2013
21444,Regular,Dallas Mavericks,Golden State Warriors,27-11-2013
21445,Regular,Minnesota Timberwolves,Denver Nuggets,27-11-2013
21446,Regular,Los Angeles Clippers,New York Knicks,27-11-2013
21447,Regular,Phoenix Suns,Portland Trail Blazers,27-11-2013
21448,Regular,Houston Rockets,Atlanta Hawks,27-11-2013
21449,Regular,Milwaukee Bucks,Washington Wizards,27-11-2013
21450,Regular,Cleveland Cavaliers,Miami Heat,27-11-2013
21451,Regular,Brooklyn Nets,Los Angeles Lakers,27-11-2013
21452,Regular,Boston Celtics,Memphis Grizzlies,27-11-2013
21453,Regular,Orlando Magic,Philadelphia 76ers,27-11-2013
21454,Regular,Charlotte Bobcats,Indiana Pacers,27-11-2013
21455,Regular,Detroit Pistons,Chicago Bulls,27-11-2013
21456,Regular,Sacramento Kings,Los Angeles Clippers,29-11-2013
21457,Regular,Utah Jazz,Phoenix Suns,29-11-2013
21458,Regular,Denver Nuggets,New York Knicks,29-11-2013
21459,Regular,Philadelphia 76ers,New Orleans Pelicans,29-11-2013
21460,Regular,Oklahoma City Thunder,Golden State Warriors,29-11-2013
21461,Regular,Indiana Pacers,Washington Wizards,29-11-2013
21462,Regular,Houston Rockets,Brooklyn Nets,29-11-2013
21463,Regular,Boston Celtics,Cleveland Cavaliers,29-11-2013
21464,Regular,Atlanta Hawks,Dallas Mavericks,29-11-2013
21465,Regular,Toronto Raptors,Miami Heat,29-11-2013
21466,Regular,Orlando Magic,San Antonio Spurs,29-11-2013
21467,Regular,Charlotte Bobcats,Milwaukee Bucks,29-11-2013
21468,Regular,Detroit Pistons,Los Angeles Lakers,29-11-2013
21469,Regular,Milwaukee Bucks,Boston Celtics,30-11-2013
21470,Regular,Phoenix Suns,Utah Jazz,30-11-2013
21471,Regular,San Antonio Spurs,Houston Rockets,30-11-2013
21472,Regular,Dallas Mavericks,Minnesota Timberwolves,30-11-2013
21473,Regular,Cleveland Cavaliers,Chicago Bulls,30-11-2013
21474,Regular,Washington Wizards,Atlanta Hawks,30-11-2013
21475,Regular,Memphis Grizzlies,Brooklyn Nets,30-11-2013
21476,Regular,Los Angeles Lakers,Portland Trail Blazers,01-12-2013
21477,Regular,Oklahoma City Thunder,Minnesota Timberwolves,01-12-2013
21478,Regular,Sacramento Kings,Golden State Warriors,01-12-2013
21479,Regular,Miami Heat,Charlotte Bobcats,01-12-2013
21480,Regular,New York Knicks,New Orleans Pelicans,01-12-2013
21481,Regular,Detroit Pistons,Philadelphia 76ers,01-12-2013
21482,Regular,Toronto Raptors,Denver Nuggets,01-12-2013
21483,Regular,Los Angeles Clippers,Indiana Pacers,01-12-2013
21484,Regular,Washington Wizards,Orlando Magic,02-12-2013
21485,Regular,Chicago Bulls,New Orleans Pelicans,02-12-2013
21486,Regular,San Antonio Spurs,Atlanta Hawks,02-12-2013
21487,Regular,Utah Jazz,Houston Rockets,02-12-2013
21488,Regular,Portland Trail Blazers,Indiana Pacers,02-12-2013
21489,Regular,Memphis Grizzlies,Phoenix Suns,03-12-2013
21490,Regular,Sacramento Kings,Oklahoma City Thunder,03-12-2013
21491,Regular,Dallas Mavericks,Charlotte Bobcats,03-12-2013
21492,Regular,Golden State Warriors,Toronto Raptors,03-12-2013
21493,Regular,Brooklyn Nets,Denver Nuggets,03-12-2013
21494,Regular,Boston Celtics,Milwaukee Bucks,03-12-2013
21495,Regular,Miami Heat,Detroit Pistons,03-12-2013
21496,Regular,Philadelphia 76ers,Orlando Magic,03-12-2013
21497,Regular,Cleveland Cavaliers,Denver Nuggets,04-12-2013
21498,Regular,Atlanta Hawks,Los Angeles Clippers,04-12-2013
21499,Regular,Houston Rockets,Phoenix Suns,04-12-2013
21500,Regular,Milwaukee Bucks,Detroit Pistons,04-12-2013
21501,Regular,New Orleans Pelicans,Dallas Mavericks,04-12-2013
21502,Regular,Utah Jazz,Indiana Pacers,04-12-2013
21503,Regular,Portland Trail Blazers,Oklahoma City Thunder,04-12-2013
21504,Regular,Brooklyn Nets,New York Knicks,05-12-2013
21505,Regular,Memphis Grizzlies,Los Angeles Clippers,05-12-2013
21506,Regular,Chicago Bulls,Miami Heat,05-12-2013
21507,Regular,New Orleans Pelicans,Oklahoma City Thunder,06-12-2013
21508,Regular,Sacramento Kings,Los Angeles Lakers,06-12-2013
21509,Regular,Portland Trail Blazers,Utah Jazz,06-12-2013
21510,Regular,Phoenix Suns,Toronto Raptors,06-12-2013
21511,Regular,New York Knicks,Orlando Magic,06-12-2013
21512,Regular,Houston Rockets,Golden State Warriors,06-12-2013
21513,Regular,Atlanta Hawks,Cleveland Cavaliers,06-12-2013
21514,Regular,Washington Wizards,Milwaukee Bucks,06-12-2013
21515,Regular,Charlotte Bobcats,Philadelphia 76ers,06-12-2013
21516,Regular,Boston Celtics,Denver Nuggets,06-12-2013
21517,Regular,Milwaukee Bucks,Brooklyn Nets,07-12-2013
21518,Regular,Portland Trail Blazers,Dallas Mavericks,07-12-2013
21519,Regular,Utah Jazz,Sacramento Kings,07-12-2013
21520,Regular,San Antonio Spurs,Indiana Pacers,07-12-2013
21521,Regular,Minnesota Timberwolves,Miami Heat,07-12-2013
21522,Regular,Memphis Grizzlies,Golden State Warriors,07-12-2013
21523,Regular,Chicago Bulls,Detroit Pistons,07-12-2013
21524,Regular,Cleveland Cavaliers,Los Angeles Clippers,07-12-2013
21525,Regular,Philadelphia 76ers,Denver Nuggets,07-12-2013
21526,Regular,Los Angeles Lakers,Toronto Raptors,08-12-2013
21527,Regular,New York Knicks,Boston Celtics,08-12-2013
21528,Regular,Detroit Pistons,Miami Heat,08-12-2013
21529,Regular,Houston Rockets,Orlando Magic,08-12-2013
21530,Regular,Oklahoma City Thunder,Indiana Pacers,08-12-2013
21531,Regular,Memphis Grizzlies,Orlando Magic,09-12-2013
21532,Regular,Utah Jazz,Portland Trail Blazers,09-12-2013
21533,Regular,Sacramento Kings,Dallas Mavericks,09-12-2013
21534,Regular,Washington Wizards,Denver Nuggets,09-12-2013
21535,Regular,Charlotte Bobcats,Golden State Warriors,09-12-2013
21536,Regular,Philadelphia 76ers,Los Angeles Clippers,09-12-2013
21537,Regular,Cleveland Cavaliers,New York Knicks,10-12-2013
21538,Regular,Indiana Pacers,Miami Heat,10-12-2013
21539,Regular,Toronto Raptors,San Antonio Spurs,10-12-2013
21540,Regular,Atlanta Hawks,Oklahoma City Thunder,10-12-2013
21541,Regular,Brooklyn Nets,Boston Celtics,10-12-2013
21542,Regular,Detroit Pistons,Minnesota Timberwolves,10-12-2013
21543,Regular,Chicago Bulls,Milwaukee Bucks,10-12-2013
21544,Regular,Los Angeles Lakers,Phoenix Suns,10-12-2013
21545,Regular,Sacramento Kings,Utah Jazz,11-12-2013
21546,Regular,New York Knicks,Chicago Bulls,11-12-2013
21547,Regular,New Orleans Pelicans,Detroit Pistons,11-12-2013
21548,Regular,Minnesota Timberwolves,Philadelphia 76ers,11-12-2013
21549,Regular,Golden State Warriors,Dallas Mavericks,11-12-2013
21550,Regular,Memphis Grizzlies,Oklahoma City Thunder,11-12-2013
21551,Regular,Boston Celtics,Los Angeles Clippers,11-12-2013
21552,Regular,Charlotte Bobcats,Orlando Magic,11-12-2013
21553,Regular,Milwaukee Bucks,San Antonio Spurs,11-12-2013
21554,Regular,Brooklyn Nets,Los Angeles Clippers,12-12-2013
21555,Regular,Portland Trail Blazers,Houston Rockets,12-12-2013
21556,Regular,Phoenix Suns,Sacramento Kings,13-12-2013
21557,Regular,Denver Nuggets,Utah Jazz,13-12-2013
21558,Regular,San Antonio Spurs,Minnesota Timberwolves,13-12-2013
21559,Regular,Milwaukee Bucks,Chicago Bulls,13-12-2013
21560,Regular,Oklahoma City Thunder,Los Angeles Lakers,13-12-2013
21561,Regular,New Orleans Pelicans,Memphis Grizzlies,13-12-2013
21562,Regular,Detroit Pistons,Brooklyn Nets,13-12-2013
21563,Regular,Atlanta Hawks,Washington Wizards,13-12-2013
21564,Regular,Toronto Raptors,Philadelphia 76ers,13-12-2013
21565,Regular,Orlando Magic,Cleveland Cavaliers,13-12-2013
21566,Regular,Indiana Pacers,Charlotte Bobcats,13-12-2013
21567,Regular,Boston Celtics,New York Knicks,13-12-2013
21568,Regular,Golden State Warriors,Houston Rockets,13-12-2013
21569,Regular,Miami Heat,Cleveland Cavaliers,14-12-2013
21570,Regular,Utah Jazz,San Antonio Spurs,14-12-2013
21571,Regular,New York Knicks,Atlanta Hawks,14-12-2013
21572,Regular,Chicago Bulls,Toronto Raptors,14-12-2013
21573,Regular,Philadelphia 76ers,Portland Trail Blazers,14-12-2013
21574,Regular,Dallas Mavericks,Milwaukee Bucks,14-12-2013
21575,Regular,Charlotte Bobcats,Los Angeles Lakers,14-12-2013
21576,Regular,Washington Wizards,Los Angeles Clippers,14-12-2013
21577,Regular,Sacramento Kings,Houston Rockets,15-12-2013
21578,Regular,Detroit Pistons,Portland Trail Blazers,15-12-2013
21579,Regular,Memphis Grizzlies,Minnesota Timberwolves,15-12-2013
21580,Regular,Oklahoma City Thunder,Orlando Magic,15-12-2013
21581,Regular,Phoenix Suns,Golden State Warriors,15-12-2013
21582,Regular,Denver Nuggets,New Orleans Pelicans,15-12-2013
21583,Regular,Los Angeles Clippers,San Antonio Spurs,16-12-2013
21584,Regular,Atlanta Hawks,Los Angeles Lakers,16-12-2013
21585,Regular,Chicago Bulls,Orlando Magic,16-12-2013
21586,Regular,Boston Celtics,Minnesota Timberwolves,16-12-2013
21587,Regular,Brooklyn Nets,Philadelphia 76ers,16-12-2013
21588,Regular,Miami Heat,Utah Jazz,16-12-2013
21589,Regular,Indiana Pacers,Detroit Pistons,16-12-2013
21590,Regular,New York Knicks,Washington Wizards,16-12-2013
21591,Regular,Charlotte Bobcats,Sacramento Kings,17-12-2013
21592,Regular,Cleveland Cavaliers,Portland Trail Blazers,17-12-2013
21593,Regular,Memphis Grizzlies,Los Angeles Lakers,17-12-2013
21594,Regular,Denver Nuggets,Oklahoma City Thunder,17-12-2013
21595,Regular,Golden State Warriors,New Orleans Pelicans,17-12-2013
21596,Regular,Orlando Magic,Utah Jazz,18-12-2013
21597,Regular,Miami Heat,Indiana Pacers,18-12-2013
21598,Regular,Toronto Raptors,Charlotte Bobcats,18-12-2013
21599,Regular,Atlanta Hawks,Sacramento Kings,18-12-2013
21600,Regular,Boston Celtics,Detroit Pistons,18-12-2013
21601,Regular,Brooklyn Nets,Washington Wizards,18-12-2013
21602,Regular,Milwaukee Bucks,New York Knicks,18-12-2013
21603,Regular,Minnesota Timberwolves,Portland Trail Blazers,18-12-2013
21604,Regular,Dallas Mavericks,Memphis Grizzlies,18-12-2013
21605,Regular,Phoenix Suns,San Antonio Spurs,18-12-2013
21606,Regular,Houston Rockets,Chicago Bulls,18-12-2013
21607,Regular,Los Angeles Clippers,New Orleans Pelicans,18-12-2013
21608,Regular,Oklahoma City Thunder,Chicago Bulls,19-12-2013
21609,Regular,Golden State Warriors,San Antonio Spurs,19-12-2013
21610,Regular,Philadelphia 76ers,Brooklyn Nets,20-12-2013
21611,Regular,Atlanta Hawks,Utah Jazz,20-12-2013
21612,Regular,Cleveland Cavaliers,Milwaukee Bucks,20-12-2013
21613,Regular,Detroit Pistons,Charlotte Bobcats,20-12-2013
21614,Regular,Miami Heat,Sacramento Kings,20-12-2013
21615,Regular,Indiana Pacers,Houston Rockets,20-12-2013
21616,Regular,Dallas Mavericks,Toronto Raptors,20-12-2013
21617,Regular,Denver Nuggets,Phoenix Suns,20-12-2013
21618,Regular,Los Angeles Lakers,Minnesota Timberwolves,20-12-2013
21619,Regular,San Antonio Spurs,Oklahoma City Thunder,21-12-2013
21620,Regular,Golden State Warriors,Los Angeles Lakers,21-12-2013
21621,Regular,Portland Trail Blazers,New Orleans Pelicans,21-12-2013
21622,Regular,Phoenix Suns,Dallas Mavericks,21-12-2013
21623,Regular,Los Angeles Clippers,Denver Nuggets,21-12-2013
21624,Regular,Milwaukee Bucks,Philadelphia 76ers,21-12-2013
21625,Regular,Orlando Magic,Sacramento Kings,21-12-2013
21626,Regular,Detroit Pistons,Houston Rockets,21-12-2013
21627,Regular,Charlotte Bobcats,Utah Jazz,21-12-2013
21628,Regular,Boston Celtics,Washington Wizards,21-12-2013
21629,Regular,New York Knicks,Memphis Grizzlies,21-12-2013
21630,Regular,Chicago Bulls,Cleveland Cavaliers,21-12-2013
21631,Regular,Indiana Pacers,Boston Celtics,22-12-2013
21632,Regular,Oklahoma City Thunder,Toronto Raptors,22-12-2013
21633,Regular,Los Angeles Clippers,Minnesota Timberwolves,22-12-2013
21634,Regular,Sacramento Kings,New Orleans Pelicans,23-12-2013
21635,Regular,Phoenix Suns,Los Angeles Lakers,23-12-2013
21636,Regular,Denver Nuggets,Golden State Warriors,23-12-2013
21637,Regular,San Antonio Spurs,Toronto Raptors,23-12-2013
21638,Regular,Memphis Grizzlies,Utah Jazz,23-12-2013
21639,Regular,Houston Rockets,Dallas Mavericks,23-12-2013
21640,Regular,Cleveland Cavaliers,Detroit Pistons,23-12-2013
21641,Regular,Brooklyn Nets,Indiana Pacers,23-12-2013
21642,Regular,Orlando Magic,New York Knicks,23-12-2013
21643,Regular,Charlotte Bobcats,Milwaukee Bucks,23-12-2013
21644,Regular,Miami Heat,Atlanta Hawks,23-12-2013
21645,Regular,Golden State Warriors,Los Angeles Clippers,25-12-2013
21646,Regular,San Antonio Spurs,Houston Rockets,25-12-2013
21647,Regular,Los Angeles Lakers,Miami Heat,25-12-2013
21648,Regular,New York Knicks,Oklahoma City Thunder,25-12-2013
21649,Regular,Brooklyn Nets,Chicago Bulls,25-12-2013
21650,Regular,Cleveland Cavaliers,Atlanta Hawks,26-12-2013
21651,Regular,Houston Rockets,Memphis Grizzlies,26-12-2013
21652,Regular,Dallas Mavericks,San Antonio Spurs,26-12-2013
21653,Regular,Portland Trail Blazers,Los Angeles Clippers,26-12-2013
21654,Regular,Golden State Warriors,Phoenix Suns,27-12-2013
21655,Regular,Sacramento Kings,Miami Heat,27-12-2013
21656,Regular,Utah Jazz,Los Angeles Lakers,27-12-2013
21657,Regular,New Orleans Pelicans,Denver Nuggets,27-12-2013
21658,Regular,Minnesota Timberwolves,Washington Wizards,27-12-2013
21659,Regular,New York Knicks,Toronto Raptors,27-12-2013
21660,Regular,Brooklyn Nets,Milwaukee Bucks,27-12-2013
21661,Regular,Orlando Magic,Detroit Pistons,27-12-2013
21662,Regular,Charlotte Bobcats,Oklahoma City Thunder,27-12-2013
21663,Regular,Los Angeles Clippers,Utah Jazz,28-12-2013
21664,Regular,Portland Trail Blazers,Miami Heat,28-12-2013
21665,Regular,Milwaukee Bucks,Minnesota Timberwolves,28-12-2013
21666,Regular,Memphis Grizzlies,Denver Nuggets,28-12-2013
21667,Regular,Houston Rockets,New Orleans Pelicans,28-12-2013
21668,Regular,Chicago Bulls,Dallas Mavericks,28-12-2013
21669,Regular,Phoenix Suns,Philadelphia 76ers,28-12-2013
21670,Regular,Washington Wizards,Detroit Pistons,28-12-2013
21671,Regular,Toronto Raptors,New York Knicks,28-12-2013
21672,Regular,Indiana Pacers,Brooklyn Nets,28-12-2013
21673,Regular,Boston Celtics,Cleveland Cavaliers,28-12-2013
21674,Regular,Atlanta Hawks,Charlotte Bobcats,28-12-2013
21675,Regular,Cleveland Cavaliers,Golden State Warriors,29-12-2013
21676,Regular,Orlando Magic,Atlanta Hawks,29-12-2013
21677,Regular,Oklahoma City Thunder,Houston Rockets,29-12-2013
21678,Regular,San Antonio Spurs,Sacramento Kings,29-12-2013
21679,Regular,Los Angeles Lakers,Philadelphia 76ers,29-12-2013
21680,Regular,Los Angeles Clippers,Phoenix Suns,30-12-2013
21681,Regular,Utah Jazz,Charlotte Bobcats,30-12-2013
21682,Regular,Denver Nuggets,Miami Heat,30-12-2013
21683,Regular,New Orleans Pelicans,Portland Trail Blazers,30-12-2013
21684,Regular,Minnesota Timberwolves,Dallas Mavericks,30-12-2013
21685,Regular,Detroit Pistons,Washington Wizards,30-12-2013
21686,Regular,Memphis Grizzlies,Chicago Bulls,30-12-2013
21687,Regular,Boston Celtics,Atlanta Hawks,31-12-2013
21688,Regular,Indiana Pacers,Cleveland Cavaliers,31-12-2013
21689,Regular,Los Angeles Lakers,Milwaukee Bucks,31-12-2013
21690,Regular,Orlando Magic,Golden State Warriors,31-12-2013
21691,Regular,Houston Rockets,Sacramento Kings,31-12-2013
21692,Regular,San Antonio Spurs,Brooklyn Nets,31-12-2013
21693,Regular,Chicago Bulls,Toronto Raptors,31-12-2013
21694,Regular,Oklahoma City Thunder,Portland Trail Blazers,31-12-2013
21695,Regular,Denver Nuggets,Philadelphia 76ers,01-01-2014
21696,Regular,Los Angeles Clippers,Charlotte Bobcats,01-01-2014
21697,Regular,Toronto Raptors,Indiana Pacers,01-01-2014
21698,Regular,Minnesota Timberwolves,New Orleans Pelicans,01-01-2014
21699,Regular,Washington Wizards,Dallas Mavericks,01-01-2014
21700,Regular,Sacramento Kings,Philadelphia 76ers,02-01-2014
21701,Regular,Portland Trail Blazers,Charlotte Bobcats,02-01-2014
21702,Regular,Phoenix Suns,Memphis Grizzlies,02-01-2014
21703,Regular,San Antonio Spurs,New York Knicks,02-01-2014
21704,Regular,Utah Jazz,Milwaukee Bucks,02-01-2014
21705,Regular,Chicago Bulls,Boston Celtics,02-01-2014
21706,Regular,Miami Heat,Golden State Warriors,02-01-2014
21707,Regular,Cleveland Cavaliers,Orlando Magic,02-01-2014
21708,Regular,Oklahoma City Thunder,Brooklyn Nets,02-01-2014
21709,Regular,Denver Nuggets,Memphis Grizzlies,03-01-2014
21710,Regular,Washington Wizards,Toronto Raptors,03-01-2014
21711,Regular,Atlanta Hawks,Golden State Warriors,03-01-2014
21712,Regular,Boston Celtics,New Orleans Pelicans,03-01-2014
21713,Regular,Houston Rockets,New York Knicks,03-01-2014
